Date,S&P 500 Price,S&P 500 Open,S&P 500 High,S&P 500 Low,S&P 500 Change %,10 Year Bond Price,10 Year Bond Open,10 Year Bond High,10 Year Bond Low,10 Year Bond Change %,2 Year Bond Price,2 Year Bond Open,2 Year Bond High,2 Year Bond Low,2 Year Bond Change %,US Inflation,US GDP,US Insterest,Global Inflation Rate,Global GDP,S&P 500 High - Price,S&P 500 Price -Low,S&P 500 High- Low,S&P 500 High - Open,S&P 500 Open - Low,10 Year Bond High - Price,10 Year Bond Price -Low,10 Year Bond High - Low,10 Year Bond High - Open,10 Year Bond Open - Low,2 Year Bond High - Price,2 Year Bond Price -Low,2 Year Bond High - Low,2 Year Bond High - Open,2 Year Bond Open - Low
11/14/2013,1790.62,1782.75,1791.53,1780.22,0.0048,2.413,2.409,2.417,2.409,0.0017,0.717,0.669,0.752,0.665,0.0782,1.578947,17133.11,0.09,1.303642,77610,0.91,10.4,11.31,8.78,2.53,0.004,0.004,0.008,0.008,0,0.035,0.052,0.087,0.083,0.004
11/13/2013,1782,1764.37,1782,1760.64,0.0081,2.409,2.316,2.442,2.314,0.0433,0.665,0.669,0.688,0.653,-0.0104,1.578947,17133.11,0.09,1.303642,77610,0,21.36,21.36,17.63,3.73,0.033,0.095,0.128,0.126,0.002,0.023,0.012,0.035,0.019,0.016
11/12/2013,1767.69,1769.51,1771.78,1762.29,-0.0024,2.309,2.361,2.425,2.296,-0.022,0.672,0.657,0.684,0.653,0.0228,1.578947,17133.11,0.09,1.303642,77610,4.09,5.4,9.49,2.27,7.22,0.116,0.013,0.129,0.064,0.065,0.012,0.019,0.031,0.027,0.004
11/11/2013,1771.89,1769.96,1773.44,1767.85,0.0007,2.361,2.259,2.388,2.254,0.0419,0.657,0.649,0.669,0.645,0.0123,1.578947,17133.11,0.09,1.303642,77610,1.55,4.04,5.59,3.48,2.11,0.027,0.107,0.134,0.129,0.005,0.012,0.012,0.024,0.02,0.004
11/8/2013,1770.61,1748.37,1770.78,1747.63,0.0134,2.266,2.185,2.277,2.176,0.038,0.649,0.613,0.657,0.601,0.0584,1.578947,17133.11,0.09,1.303642,77610,0.17,22.98,23.15,22.41,0.74,0.011,0.09,0.101,0.092,0.009,0.008,0.048,0.056,0.044,0.012
11/7/2013,1747.15,1770.74,1774.54,1746.2,-0.0132,2.183,2.128,2.199,2.106,0.0257,0.6132,0.6092,0.6132,0.6092,0.0066,1.578947,17133.11,0.09,1.303642,77610,27.39,0.95,28.34,3.8,24.54,0.016,0.077,0.093,0.071,0.022,0,0.004,0.004,0.004,0
11/6/2013,1770.49,1765,1773.74,1764.4,0.0043,2.128,2.127,2.128,2.127,0.0024,0.6092,0.6092,0.6092,0.6092,0.0003,1.578947,17133.11,0.09,1.303642,77610,3.25,6.09,9.34,8.74,0.6,0,0.001,0.001,0.001,0,0,0,0,0,0
11/5/2013,1762.97,1765.67,1767.03,1755.76,-0.0028,2.123,2.123,2.123,2.123,0,0.609,0.637,0.637,0.605,-0.0318,1.578947,17133.11,0.09,1.303642,77610,4.06,7.21,11.27,1.36,9.91,0,0,0,0,0,0.028,0.004,0.032,0,0.032
11/4/2013,1767.93,1763.4,1768.78,1761.56,0.0036,2.123,2.137,2.141,2.09,-0.0056,0.629,0.656,0.656,0.625,-0.0293,1.578947,17133.11,0.09,1.303642,77610,0.85,6.37,7.22,5.38,1.84,0.018,0.033,0.051,0.004,0.047,0.027,0.004,0.031,0,0.031
11/1/2013,1761.64,1758.7,1765.67,1752.7,0.0029,2.135,2.135,2.153,2.116,0.0023,0.648,0.649,0.668,0.645,0.0554,1.578947,17133.11,0.09,1.303642,77610,4.03,8.94,12.97,6.97,6,0.018,0.019,0.037,0.018,0.019,0.02,0.003,0.023,0.019,0.004
10/31/2013,1756.54,1763.24,1768.53,1755.72,-0.0038,2.13,2.153,2.176,2.125,-0.0056,0.614,0.618,0.647,0.614,-0.0135,1.237072,17133.11,0.08,1.496934,77610,11.99,0.82,12.81,5.29,7.52,0.046,0.005,0.051,0.023,0.028,0.033,0,0.033,0.029,0.004
10/30/2013,1763.31,1772.27,1775.22,1757.24,-0.0049,2.142,2.204,2.213,2.132,-0.0281,0.6224,0.6183,0.6224,0.6183,0.0071,1.237072,17133.11,0.08,1.496934,77610,11.91,6.07,17.98,2.95,15.03,0.071,0.01,0.081,0.009,0.072,0,0.0041,0.0041,0.0041,0
10/29/2013,1771.95,1762.93,1772.09,1762.93,0.0056,2.204,2.214,2.214,2.202,-0.005,0.618,0.577,0.631,0.569,0.0711,1.237072,17133.11,0.08,1.496934,77610,0.14,9.02,9.16,9.16,0,0.01,0.002,0.012,0,0.012,0.013,0.049,0.062,0.054,0.008
10/28/2013,1762.11,1759.42,1764.99,1757.67,0.0013,2.215,2.195,2.241,2.163,0.0091,0.577,0.589,0.597,0.573,-0.027,1.237072,17133.11,0.08,1.496934,77610,2.88,4.44,7.32,5.57,1.75,0.026,0.052,0.078,0.046,0.032,0.02,0.004,0.024,0.008,0.016
10/25/2013,1759.77,1756.01,1759.82,1752.45,0.0044,2.195,2.248,2.257,2.183,-0.0275,0.593,0.613,0.613,0.581,-0.0389,1.237072,17133.11,0.08,1.496934,77610,0.05,7.32,7.37,3.81,3.56,0.062,0.012,0.074,0.009,0.065,0.02,0.012,0.032,0,0.032
10/24/2013,1752.07,1747.48,1753.94,1745.5,0.0033,2.257,2.28,2.285,2.228,-0.0144,0.617,0.577,0.617,0.557,0.0693,1.237072,17133.11,0.08,1.496934,77610,1.87,6.57,8.44,6.46,1.98,0.028,0.029,0.057,0.005,0.052,0,0.06,0.06,0.04,0.02
10/23/2013,1746.38,1752.27,1752.27,1740.5,-0.0047,2.29,2.23,2.303,2.183,0.0251,0.577,0.532,0.581,0.532,0.0759,1.237072,17133.11,0.08,1.496934,77610,5.89,5.88,11.77,0,11.77,0.013,0.107,0.12,0.073,0.047,0.004,0.045,0.049,0.049,0
10/22/2013,1754.67,1746.48,1759.33,1746.48,0.0057,2.234,2.153,2.243,2.139,0.0377,0.5363,0.5403,0.5403,0.5363,-0.0069,1.237072,17133.11,0.08,1.496934,77610,4.66,8.19,12.85,12.85,0,0.009,0.095,0.104,0.09,0.014,0.004,0,0.004,0,0.004
10/21/2013,1744.66,1745.2,1747.79,1740.67,0.0001,2.153,2.151,2.155,2.151,0.0023,0.54,0.548,0.561,0.532,-0.0074,1.237072,17133.11,0.08,1.496934,77610,3.13,3.99,7.12,2.59,4.53,0.002,0.002,0.004,0.004,0,0.021,0.008,0.029,0.013,0.016
10/18/2013,1744.5,1736.72,1745.31,1735.74,0.0065,2.148,2.23,2.234,2.132,-0.0389,0.544,0.576,0.584,0.544,-0.0621,1.237072,17133.11,0.08,1.496934,77610,0.81,8.76,9.57,8.59,0.98,0.086,0.016,0.102,0.004,0.098,0.04,0,0.04,0.008,0.032
10/17/2013,1733.15,1720.17,1733.45,1714.12,0.0067,2.235,2.28,2.292,2.223,-0.0261,0.58,0.604,0.604,0.56,-0.0268,1.237072,17133.11,0.08,1.496934,77610,0.3,19.03,19.33,13.28,6.05,0.057,0.012,0.069,0.012,0.057,0.024,0.02,0.044,0,0.044
10/16/2013,1721.54,1700.49,1721.76,1700.49,0.0138,2.295,2.26,2.298,2.189,0.0214,0.596,0.612,0.648,0.592,-0.0387,1.237072,17133.11,0.08,1.496934,77610,0.22,21.05,21.27,21.27,0,0.003,0.106,0.109,0.038,0.071,0.052,0.004,0.056,0.036,0.02
10/15/2013,1698.06,1709.17,1711.57,1695.93,-0.0071,2.247,2.276,2.366,2.234,-0.0175,0.62,0.572,0.62,0.568,0.0766,1.237072,17133.11,0.08,1.496934,77610,13.51,2.13,15.64,2.4,13.24,0.119,0.013,0.132,0.09,0.042,0,0.052,0.052,0.048,0.004
10/14/2013,1710.14,1699.86,1711.03,1692.13,0.0041,2.287,2.137,2.287,2.13,0.0693,0.5759,0.5798,0.5798,0.5759,0.0068,1.237072,17133.11,0.08,1.496934,77610,0.89,18.01,18.9,11.17,7.73,0,0.157,0.157,0.15,0.007,0.0039,0,0.0039,0,0.0039
10/11/2013,1703.2,1691.09,1703.44,1688.52,0.0063,2.139,2.142,2.142,2.139,-0.0015,0.572,0.635,0.672,0.56,-0.0992,1.237072,17133.11,0.08,1.496934,77610,0.24,14.68,14.92,12.35,2.57,0.003,0,0.003,0,0.003,0.1,0.012,0.112,0.037,0.075
10/10/2013,1692.56,1660.88,1692.56,1660.88,0.0218,2.142,2.176,2.2,2.101,-0.0165,0.635,0.635,0.663,0.619,-0.0063,1.237072,17133.11,0.08,1.496934,77610,0,31.68,31.68,31.68,0,0.058,0.041,0.099,0.024,0.075,0.028,0.016,0.044,0.028,0.016
10/9/2013,1656.4,1656.99,1662.47,1646.47,0.0006,2.178,2.241,2.312,2.167,-0.0329,0.639,0.627,0.647,0.615,0.0191,1.237072,17133.11,0.08,1.496934,77610,6.07,9.93,16,5.48,10.52,0.134,0.011,0.145,0.071,0.074,0.008,0.024,0.032,0.02,0.012
10/8/2013,1655.45,1676.22,1676.79,1655.03,-0.0123,2.252,2.185,2.258,2.178,0.0321,0.627,0.607,0.635,0.583,0.0398,1.237072,17133.11,0.08,1.496934,77610,21.34,0.42,21.76,0.57,21.19,0.006,0.074,0.08,0.073,0.007,0.008,0.044,0.052,0.028,0.024
10/7/2013,1676.12,1687.15,1687.15,1674.7,-0.0085,2.182,2.148,2.201,2.117,0.0168,0.603,0.615,0.615,0.587,0.0068,1.237072,17133.11,0.08,1.496934,77610,11.03,1.42,12.45,0,12.45,0.019,0.065,0.084,0.053,0.031,0.012,0.016,0.028,0,0.028
10/4/2013,1690.5,1678.79,1691.94,1677.33,0.0071,2.146,2.133,2.148,2.087,0.0162,0.5989,0.5989,0.5989,0.5989,-0.0002,1.237072,17133.11,0.08,1.496934,77610,1.44,13.17,14.61,13.15,1.46,0.002,0.059,0.061,0.015,0.046,0,0,0,0,0
10/3/2013,1678.66,1692.35,1692.35,1670.36,-0.009,2.112,2.112,2.112,2.112,0,0.599,0.583,0.611,0.575,0.0417,1.237072,17133.11,0.08,1.496934,77610,13.69,8.3,21.99,0,21.99,0,0,0,0,0,0.012,0.024,0.036,0.028,0.008
10/2/2013,1693.87,1691.9,1693.87,1680.34,-0.0007,2.112,2.049,2.124,2.046,0.0378,0.575,0.563,0.614,0.559,0.0213,1.237072,17133.11,0.08,1.496934,77610,0,13.53,13.53,1.97,11.56,0.012,0.066,0.078,0.075,0.003,0.039,0.016,0.055,0.051,0.004
10/1/2013,1695,1682.41,1696.55,1682.07,0.008,2.035,2.033,2.11,2.019,-0.0054,0.563,0.555,0.602,0.547,0,1.237072,17133.11,0.08,1.496934,77610,1.55,12.93,14.48,14.14,0.34,0.075,0.016,0.091,0.077,0.014,0.039,0.016,0.055,0.047,0.008
9/30/2013,1681.55,1687.26,1687.26,1674.99,-0.006,2.046,1.986,2.081,1.98,0.0215,0.563,0.539,0.567,0.539,0.0744,0.963613,16911.07,0.08,1.701585,77610,5.71,6.56,12.27,0,12.27,0.035,0.066,0.101,0.095,0.006,0.004,0.024,0.028,0.028,0
9/27/2013,1691.75,1695.52,1695.52,1687.11,-0.0041,2.003,1.924,2.007,1.916,0.04,0.524,0.512,0.533,0.508,0.0313,0.963613,16911.07,0.08,1.701585,77610,3.77,4.64,8.41,0,8.41,0.004,0.087,0.091,0.083,0.008,0.009,0.016,0.025,0.021,0.004
9/26/2013,1698.67,1694.05,1703.85,1693.11,0.0035,1.926,1.91,1.949,1.895,0.0091,0.5081,0.5081,0.5081,0.5081,0.0002,0.963613,16911.07,0.08,1.701585,77610,5.18,5.56,10.74,9.8,0.94,0.023,0.031,0.054,0.039,0.015,0,0,0,0,0
9/25/2013,1692.77,1698.02,1701.71,1691.88,-0.0027,1.909,1.91,1.91,1.909,-0.0028,0.508,0.541,0.545,0.508,-0.0451,0.963613,16911.07,0.08,1.701585,77610,8.94,0.89,9.83,3.69,6.14,0.001,0,0.001,0,0.001,0.037,0,0.037,0.004,0.033
9/24/2013,1697.42,1702.6,1707.63,1694.9,-0.0026,1.914,1.958,1.972,1.907,-0.0205,0.532,0.549,0.553,0.524,-0.038,0.963613,16911.07,0.08,1.701585,77610,10.21,2.52,12.73,5.03,7.7,0.058,0.007,0.065,0.014,0.051,0.021,0.008,0.029,0.004,0.025
9/23/2013,1701.84,1711.44,1711.44,1697.1,-0.0047,1.954,1.98,1.989,1.935,-0.0141,0.553,0.52,0.557,0.52,0.0635,0.963613,16911.07,0.08,1.701585,77610,9.6,4.74,14.34,0,14.34,0.035,0.019,0.054,0.009,0.045,0.004,0.033,0.037,0.037,0
9/20/2013,1709.91,1722.44,1725.23,1708.89,-0.0072,1.982,1.909,1.993,1.891,0.0372,0.52,0.524,0.545,0.52,-0.0076,0.963613,16911.07,0.08,1.701585,77610,15.32,1.02,16.34,2.79,13.55,0.011,0.091,0.102,0.084,0.018,0.025,0,0.025,0.021,0.004
9/19/2013,1722.34,1727.34,1729.86,1720.2,-0.0018,1.911,1.884,1.919,1.865,0.0133,0.524,0.516,0.532,0.504,0.0153,0.963613,16911.07,0.08,1.701585,77610,7.52,2.14,9.66,2.52,7.14,0.008,0.046,0.054,0.035,0.019,0.008,0.02,0.028,0.016,0.012
9/18/2013,1725.52,1705.74,1729.44,1700.35,0.0122,1.886,1.87,1.902,1.853,0.0083,0.5161,0.5121,0.5161,0.5121,0.008,0.963613,16911.07,0.08,1.701585,77610,3.92,25.17,29.09,23.7,5.39,0.016,0.033,0.049,0.032,0.017,0,0.004,0.004,0.004,0
9/17/2013,1704.76,1697.73,1705.52,1697.73,0.0042,1.87,1.865,1.872,1.865,0.0029,0.512,0.488,0.52,0.464,0.0492,0.963613,16911.07,0.08,1.701585,77610,0.76,7.03,7.79,7.79,0,0.002,0.005,0.007,0.007,0,0.008,0.048,0.056,0.032,0.024
9/16/2013,1697.6,1691.7,1704.95,1691.7,0.0057,1.865,1.891,1.912,1.844,-0.0158,0.488,0.508,0.516,0.48,-0.024,0.963613,16911.07,0.08,1.701585,77610,7.35,5.9,13.25,13.25,0,0.047,0.021,0.068,0.021,0.047,0.028,0.008,0.036,0.008,0.028
9/13/2013,1687.99,1685.04,1688.73,1682.22,0.0027,1.895,1.895,1.926,1.869,0.0026,0.5,0.516,0.516,0.496,-0.031,0.963613,16911.07,0.08,1.701585,77610,0.74,5.77,6.51,3.69,2.82,0.031,0.026,0.057,0.031,0.026,0.016,0.004,0.02,0,0.02
9/12/2013,1683.42,1689.21,1689.97,1681.96,-0.0034,1.89,1.891,1.918,1.872,-0.0053,0.516,0.536,0.548,0.5,-0.0373,0.963613,16911.07,0.08,1.701585,77610,6.55,1.46,8.01,0.76,7.25,0.028,0.018,0.046,0.027,0.019,0.032,0.016,0.048,0.012,0.036
9/11/2013,1689.13,1681.04,1689.13,1678.7,0.0031,1.9,1.928,1.932,1.855,-0.0155,0.536,0.564,0.576,0.532,-0.0498,0.963613,16911.07,0.08,1.701585,77610,0,10.43,10.43,8.09,2.34,0.032,0.045,0.077,0.004,0.073,0.04,0.004,0.044,0.012,0.032
9/10/2013,1683.99,1674.32,1684.09,1674.32,0.0073,1.93,1.949,1.982,1.926,-0.0107,0.5641,0.5601,0.5641,0.5601,0.0073,0.963613,16911.07,0.08,1.701585,77610,0.1,9.67,9.77,9.77,0,0.052,0.004,0.056,0.033,0.023,0,0.004,0.004,0.004,0
9/9/2013,1671.71,1656.85,1672.4,1656.85,0.01,1.951,1.949,1.951,1.947,0.0009,0.56,0.552,0.564,0.54,0.0145,0.963613,16911.07,0.08,1.701585,77610,0.69,14.86,15.55,15.55,0,0,0.004,0.004,0.002,0.002,0.004,0.02,0.024,0.012,0.012
9/6/2013,1655.17,1657.44,1664.83,1640.62,0.0001,1.949,1.963,1.967,1.919,-0.0071,0.552,0.536,0.56,0.528,0.0299,0.963613,16911.07,0.08,1.701585,77610,9.66,14.55,24.21,7.39,16.82,0.018,0.03,0.048,0.004,0.044,0.008,0.024,0.032,0.024,0.008
9/5/2013,1655.08,1653.28,1659.17,1653.07,0.0012,1.963,1.902,1.967,1.876,0.0299,0.536,0.524,0.552,0.516,0.0308,0.963613,16911.07,0.08,1.701585,77610,4.09,2.01,6.1,5.89,0.21,0.004,0.087,0.091,0.065,0.026,0.016,0.02,0.036,0.028,0.008
9/4/2013,1653.08,1640.72,1655.72,1637.41,0.0081,1.906,1.888,1.925,1.873,0.0101,0.52,0.496,0.532,0.496,0.04,0.963613,16911.07,0.08,1.701585,77610,2.64,15.67,18.31,15,3.31,0.019,0.033,0.052,0.037,0.015,0.012,0.024,0.036,0.036,0
9/3/2013,1639.77,1635.95,1651.35,1633.41,0.0042,1.887,1.899,1.928,1.881,-0.0063,0.5,0.536,0.544,0.472,0.0328,0.963613,16911.07,0.08,1.701585,77610,11.58,6.36,17.94,15.4,2.54,0.041,0.006,0.047,0.029,0.018,0.044,0.028,0.072,0.008,0.064
8/30/2013,1632.97,1638.89,1640.08,1628.05,-0.0032,1.899,1.831,1.911,1.826,0.0361,0.4841,0.4881,0.4881,0.4841,0.0002,1.184925,16911.07,0.09,1.966629,77610,7.11,4.92,12.03,1.19,10.84,0.012,0.073,0.085,0.08,0.005,0.004,0,0.004,0,0.004
8/29/2013,1638.17,1633.5,1646.41,1630.88,0.002,1.833,1.842,1.842,1.833,-0.0049,0.484,0.536,0.544,0.472,-0.1103,1.184925,16911.07,0.09,1.966629,77610,8.24,7.29,15.53,12.91,2.62,0.009,0,0.009,0,0.009,0.06,0.012,0.072,0.008,0.064
8/28/2013,1634.96,1630.25,1641.18,1627.47,0.0027,1.842,1.904,1.906,1.802,-0.0371,0.544,0.539,0.552,0.52,0.0093,1.184925,16911.07,0.09,1.966629,77610,6.22,7.49,13.71,10.93,2.78,0.064,0.04,0.104,0.002,0.102,0.008,0.024,0.032,0.013,0.019
8/27/2013,1630.48,1652.54,1652.54,1629.05,-0.0159,1.913,1.859,1.916,1.831,0.029,0.539,0.563,0.579,0.531,-0.0358,1.184925,16911.07,0.09,1.966629,77610,22.06,1.43,23.49,0,23.49,0.003,0.082,0.085,0.057,0.028,0.04,0.008,0.048,0.016,0.032
8/26/2013,1656.78,1664.29,1669.51,1656.02,-0.004,1.859,1.93,1.947,1.852,-0.0353,0.559,0.579,0.579,0.551,-0.0412,1.184925,16911.07,0.09,1.966629,77610,12.73,0.76,13.49,5.22,8.27,0.088,0.007,0.095,0.017,0.078,0.02,0.008,0.028,0,0.028
8/23/2013,1663.5,1659.92,1664.85,1654.81,0.0039,1.927,1.954,1.968,1.923,-0.0133,0.583,0.59,0.598,0.571,-0.0127,1.184925,16911.07,0.09,1.966629,77610,1.35,8.69,10.04,4.93,5.11,0.041,0.004,0.045,0.014,0.031,0.015,0.012,0.027,0.008,0.019
8/22/2013,1656.96,1645.03,1659.55,1645.03,0.0086,1.953,1.956,1.975,1.941,-0.0016,0.5905,0.5905,0.5905,0.5905,-0.0125,1.184925,16911.07,0.09,1.966629,77610,2.59,11.93,14.52,14.52,0,0.022,0.012,0.034,0.019,0.015,0,0,0,0,0
8/21/2013,1642.8,1650.66,1656.99,1639.43,-0.0058,1.956,1.96,1.96,1.954,-0.0019,0.598,0.61,0.614,0.579,-0.0324,1.184925,16911.07,0.09,1.966629,77610,14.19,3.37,17.56,6.33,11.23,0.004,0.002,0.006,0,0.006,0.016,0.019,0.035,0.004,0.031
8/20/2013,1652.35,1646.81,1658.92,1646.08,0.0038,1.96,2,2.002,1.944,-0.018,0.618,0.602,0.63,0.59,0.0198,1.184925,16911.07,0.09,1.966629,77610,6.57,6.27,12.84,12.11,0.73,0.042,0.016,0.058,0.002,0.056,0.012,0.028,0.04,0.028,0.012
8/19/2013,1646.06,1655.25,1659.18,1645.84,-0.0059,1.996,1.927,2.012,1.89,0.0358,0.606,0.587,0.606,0.563,0.0802,1.184925,16911.07,0.09,1.966629,77610,13.12,0.22,13.34,3.93,9.41,0.016,0.106,0.122,0.085,0.037,0,0.043,0.043,0.019,0.024
8/16/2013,1655.83,1661.22,1663.6,1652.61,-0.0033,1.927,1.878,1.932,1.852,0.0288,0.561,0.573,0.59,0.561,-0.0277,1.184925,16911.07,0.09,1.966629,77610,7.77,3.22,10.99,2.38,8.61,0.005,0.075,0.08,0.054,0.026,0.029,0,0.029,0.017,0.012
8/15/2013,1661.32,1679.61,1679.61,1658.59,-0.0143,1.873,1.92,1.925,1.866,-0.0189,0.577,0.585,0.594,0.565,-0.0072,1.184925,16911.07,0.09,1.966629,77610,18.29,2.73,21.02,0,21.02,0.052,0.007,0.059,0.005,0.054,0.017,0.012,0.029,0.009,0.02
8/14/2013,1685.39,1693.88,1695.52,1684.83,-0.0052,1.909,1.925,1.942,1.906,-0.0084,0.5812,0.5812,0.5853,0.5812,-0.0065,1.184925,16911.07,0.09,1.966629,77610,10.13,0.56,10.69,1.64,9.05,0.033,0.003,0.036,0.017,0.019,0.0041,0,0.0041,0.0041,0
8/13/2013,1694.16,1690.65,1696.81,1682.62,0.0028,1.925,1.932,1.932,1.925,-0.0036,0.585,0.609,0.613,0.573,-0.0457,1.184925,16911.07,0.09,1.966629,77610,2.65,11.54,14.19,6.16,8.03,0.007,0,0.007,0,0.007,0.028,0.012,0.04,0.004,0.036
8/12/2013,1689.47,1688.37,1691.49,1683.35,-0.0012,1.932,1.965,1.975,1.923,-0.0193,0.613,0.553,0.625,0.532,0.1025,1.184925,16911.07,0.09,1.966629,77610,2.02,6.12,8.14,3.12,5.02,0.043,0.009,0.052,0.01,0.042,0.012,0.081,0.093,0.072,0.021
8/9/2013,1691.42,1696.1,1699.42,1686.02,-0.0036,1.97,1.916,1.989,1.899,0.0271,0.556,0.674,0.682,0.532,-0.1751,1.184925,16911.07,0.09,1.966629,77610,8,5.4,13.4,3.32,10.08,0.019,0.071,0.09,0.073,0.017,0.126,0.024,0.15,0.008,0.142
8/8/2013,1697.48,1693.35,1700.18,1688.38,0.0039,1.918,2.056,2.058,1.906,-0.0653,0.674,0.653,0.674,0.637,0.0322,1.184925,16911.07,0.09,1.966629,77610,2.7,9.1,11.8,6.83,4.97,0.14,0.012,0.152,0.002,0.15,0,0.037,0.037,0.021,0.016
8/7/2013,1690.91,1695.3,1695.3,1684.91,-0.0038,2.052,2.08,2.08,2.038,-0.0106,0.653,0.657,0.665,0.637,-0.0061,1.184925,16911.07,0.09,1.966629,77610,4.39,6,10.39,0,10.39,0.028,0.014,0.042,0,0.042,0.012,0.016,0.028,0.008,0.02
8/6/2013,1697.37,1705.79,1705.79,1693.29,-0.0057,2.074,2.107,2.107,2.065,-0.0148,0.657,0.661,0.661,0.657,-0.0061,1.184925,16911.07,0.09,1.966629,77610,8.42,4.08,12.5,0,12.5,0.033,0.009,0.042,0,0.042,0.004,0,0.004,0,0.004
8/5/2013,1707.14,1708.01,1709.24,1703.55,-0.0015,2.105,2.107,2.107,2.105,-0.0061,0.661,0.668,0.689,0.641,-0.0045,1.184925,16911.07,0.09,1.966629,77610,2.1,3.59,5.69,1.23,4.46,0.002,0,0.002,0,0.002,0.028,0.02,0.048,0.021,0.027
8/2/2013,1709.67,1706.1,1709.67,1700.68,0.0016,2.118,2.116,2.148,2.084,0.0038,0.664,0.68,0.692,0.64,-0.0292,1.184925,16911.07,0.09,1.966629,77610,0,8.99,8.99,3.57,5.42,0.03,0.034,0.064,0.032,0.032,0.028,0.024,0.052,0.012,0.04
8/1/2013,1706.87,1689.42,1707.85,1689.42,0.0125,2.11,2.105,2.123,2.042,0.0005,0.684,0.684,0.712,0.676,0.0059,1.184925,16911.07,0.09,1.966629,77610,0.98,17.45,18.43,18.43,0,0.013,0.068,0.081,0.018,0.063,0.028,0.008,0.036,0.028,0.008
7/31/2013,1685.73,1687.76,1698.43,1684.94,-0.0001,2.109,2.128,2.16,2.096,-0.0057,0.68,0.708,0.708,0.672,-0.023,1.518368,16911.07,0.09,1.807444,77610,12.7,0.79,13.49,10.67,2.82,0.051,0.013,0.064,0.032,0.032,0.028,0.008,0.036,0,0.036
7/30/2013,1685.96,1687.92,1693.19,1682.42,0.0004,2.121,2.201,2.211,2.117,-0.0324,0.696,0.735,0.735,0.696,-0.0536,1.518368,16911.07,0.09,1.807444,77610,7.23,3.54,10.77,5.27,5.5,0.09,0.004,0.094,0.01,0.084,0.039,0,0.039,0,0.039
7/29/2013,1685.33,1690.32,1690.92,1681.86,-0.0037,2.192,2.25,2.25,2.186,-0.0259,0.7354,0.7354,0.7354,0.7354,0.0116,1.518368,16911.07,0.09,1.807444,77610,5.59,3.47,9.06,0.6,8.46,0.058,0.006,0.064,0,0.064,0,0,0,0,0
7/26/2013,1691.65,1687.31,1691.85,1676.03,0.0008,2.25,2.25,2.25,2.249,0.0015,0.727,0.647,0.735,0.616,0.1306,1.518368,16911.07,0.09,1.807444,77610,0.2,15.62,15.82,4.54,11.28,0,0.001,0.001,0,0.001,0.008,0.111,0.119,0.088,0.031
7/25/2013,1690.25,1685.21,1690.94,1680.07,0.0026,2.247,2.121,2.259,2.101,0.0614,0.643,0.659,0.671,0.639,-0.0243,1.518368,16911.07,0.09,1.807444,77610,0.69,10.18,10.87,5.73,5.14,0.012,0.146,0.158,0.138,0.02,0.028,0.004,0.032,0.012,0.02
7/24/2013,1685.94,1696.06,1698.38,1682.57,-0.0038,2.117,2.112,2.147,2.096,-0.0009,0.659,0.678,0.69,0.655,-0.0337,1.518368,16911.07,0.09,1.807444,77610,12.44,3.37,15.81,2.32,13.49,0.03,0.021,0.051,0.035,0.016,0.031,0.004,0.035,0.012,0.023
7/23/2013,1692.39,1696.63,1698.78,1691.13,-0.0019,2.119,2.122,2.142,2.094,-0.0014,0.682,0.662,0.682,0.654,0.0302,1.518368,16911.07,0.09,1.807444,77610,6.39,1.26,7.65,2.15,5.5,0.023,0.025,0.048,0.02,0.028,0,0.028,0.028,0.02,0.008
7/22/2013,1695.53,1694.41,1697.61,1690.67,0.002,2.122,2.08,2.128,2.073,0.0158,0.662,0.634,0.666,0.627,0.0438,1.518368,16911.07,0.09,1.807444,77610,2.08,4.86,6.94,3.2,3.74,0.006,0.049,0.055,0.048,0.007,0.004,0.035,0.039,0.032,0.007
7/19/2013,1692.09,1686.15,1692.09,1684.08,0.0016,2.089,2.005,2.096,1.991,0.0418,0.6342,0.6224,0.6421,0.6224,0.0196,1.518368,16911.07,0.09,1.807444,77610,0,8.01,8.01,5.94,2.07,0.007,0.098,0.105,0.091,0.014,0.0079,0.0118,0.0197,0.0197,0
7/18/2013,1689.37,1681.05,1693.12,1681.05,0.005,2.005,2.005,2.007,2.005,0.0046,0.622,0.646,0.666,0.622,-0.0489,1.518368,16911.07,0.09,1.807444,77610,3.75,8.32,12.07,12.07,0,0.002,0,0.002,0.002,0,0.044,0,0.044,0.02,0.024
7/17/2013,1680.91,1677.91,1684.75,1677.91,0.0028,1.996,2.026,2.052,1.993,-0.0172,0.654,0.61,0.658,0.595,0.0774,1.518368,16911.07,0.09,1.807444,77610,3.84,3,6.84,6.84,0,0.056,0.003,0.059,0.026,0.033,0.004,0.059,0.063,0.048,0.015
7/16/2013,1676.26,1682.7,1683.73,1671.84,-0.0037,2.031,1.972,2.038,1.931,0.0299,0.607,0.603,0.622,0.587,0.0976,1.518368,16911.07,0.09,1.807444,77610,7.47,4.42,11.89,1.03,10.86,0.007,0.1,0.107,0.066,0.041,0.015,0.02,0.035,0.019,0.016
7/15/2013,1682.5,1679.59,1684.51,1677.89,0.0014,1.972,1.988,2.002,1.957,0,0.553,0.614,0.643,0.553,-0.0875,1.518368,16911.07,0.09,1.807444,77610,2.01,4.61,6.62,4.92,1.7,0.03,0.015,0.045,0.014,0.031,0.09,0,0.09,0.029,0.061
